"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
" 9.628290e-06",0.32914454111033,0.291,0.226," 1.842951e-01","6","Zc3h6"
" 1.045307e-05",0.253973958953506,0.316,0.246," 2.000821e-01","6","Naa15"
" 1.182531e-05",0.264995648671625,0.306,0.237," 2.263483e-01","6","Nipa2"
" 1.464463e-05",0.26253600855899,0.264,0.2," 2.803128e-01","6","Mlec"
" 1.473934e-05",0.281414079166396,0.271,0.207," 2.821256e-01","6","Polr3f"
" 1.517047e-05",0.347244432182558,0.256,0.197," 2.903780e-01","6","Ago1"
" 1.573160e-05",0.30302480194111,0.285,0.221," 3.011186e-01","6","Slc7a6"
" 1.684452e-05",0.316002135798032,0.256,0.195," 3.224209e-01","6","Anp32a"
" 1.699308e-05",0.284716783857221,0.25,0.189," 3.252645e-01","6","Virma"
" 1.724477e-05",0.251514579744554,0.288,0.221," 3.300821e-01","6","Fktn"
" 1.788724e-05",0.255484152429019,0.298,0.231," 3.423796e-01","6","Cpsf7"
" 1.841423e-05",0.252667915688727,0.306,0.238," 3.524667e-01","6","Pde7a"
" 1.873731e-05",0.34443473334407,0.315,0.249," 3.586508e-01","6","Sema6d"
" 1.939128e-05",0.277274990799198,0.258,0.195," 3.711686e-01","6","Zfp160"
" 2.027567e-05",0.278826125262149,0.26,0.197," 3.880966e-01","6","Kansl2"
" 2.137791e-05",0.255165471718994,0.274,0.21," 4.091945e-01","6","Senp5"
" 2.212434e-05",0.270638162759885,0.264,0.201," 4.234820e-01","6","Cd2ap"
" 2.336279e-05",0.262998319073085,0.277,0.214," 4.471871e-01","6","Chd1"
" 2.744958e-05",0.28640437534148,0.252,0.193," 5.254124e-01","6","Ppp2r5c"
" 2.766481e-05",0.285888025672895,0.259,0.199," 5.295321e-01","6","Psen1"
" 3.032841e-05",0.258485242284042,0.298,0.233," 5.805160e-01","6","Gpr89"
" 3.079104e-05",0.288114946465961,0.399,0.329," 5.893713e-01","6","Pgrmc1"
" 3.131516e-05",0.297306791157019,0.266,0.207," 5.994035e-01","6","Ncbp1"
" 3.133437e-05",0.28132141606179,0.25,0.191," 5.997712e-01","6","C2cd3"
" 3.249994e-05",0.276107670814298,0.284,0.222," 6.220814e-01","6","Hexdc"
" 3.348605e-05",0.281897787236376,0.262,0.202," 6.409565e-01","6","Uxs1"
" 4.176473e-05",0.271961474540505,0.315,0.252," 7.994187e-01","6","Pnkp"
" 4.338524e-05",0.254998089523209,0.264,0.204," 8.304368e-01","6","Dhx36"
" 4.525539e-05",0.268592858633276,0.26,0.2," 8.662335e-01","6","Exosc10"
" 5.025216e-05",0.285582538161463,0.25,0.192," 9.618767e-01","6","Brms1l"
" 5.217395e-05",0.286515915433608,0.252,0.195," 9.986616e-01","6","Lypla2"
" 6.277357e-05",0.254356348171947,0.271,0.21," 1.000000e+00","6","Gorasp2"
" 7.335883e-05",0.282913039041029,0.267,0.21," 1.000000e+00","6","Trappc9"
" 7.606800e-05",0.251371499509632,0.263,0.204," 1.000000e+00","6","Ankra2"
" 7.629346e-05",0.263898738470406,0.314,0.252," 1.000000e+00","6","Naa40"
" 8.592018e-05",0.250975604596275,0.267,0.21," 1.000000e+00","6","Sgsm1"
" 8.624286e-05",0.274224831107833,0.263,0.206," 1.000000e+00","6","Zfp664"
" 1.070491e-04",0.290473217857506,0.252,0.198," 1.000000e+00","6","Mrps9"
" 1.084791e-04",0.295384825095571,0.28,0.224," 1.000000e+00","6","Klhdc10"
" 1.338725e-04",0.251753494679644,0.285,0.228," 1.000000e+00","6","Chpf2"
" 1.570708e-04",0.26232526329186,0.278,0.224," 1.000000e+00","6","Galnt17"
" 1.580748e-04",0.263594716527455,0.264,0.209," 1.000000e+00","6","Chchd6"
" 1.660787e-04",0.251944743787701,0.279,0.223," 1.000000e+00","6","Prkaa2"
" 2.086156e-04",0.273410557691511,0.317,0.261," 1.000000e+00","6","Sgsm2"
" 2.469328e-04",0.283624392066085,0.255,0.203," 1.000000e+00","6","Gga3"
" 3.648365e-04",0.250927282007773,0.297,0.244," 1.000000e+00","6","Agrn"
" 3.749349e-04",0.290959015220317,0.25,0.2," 1.000000e+00","6","Pcyox1"
" 0.000000e+00",5.92270275179236,0.964,0.122," 0.000000e+00","7","Hexb"
" 0.000000e+00",7.73453655898147,0.845,0.013," 0.000000e+00","7","Csf1r"
" 0.000000e+00",7.05955918062747,0.826,0.021," 0.000000e+00","7","C1qc"
" 0.000000e+00",6.77438995640516,0.788,0.024," 0.000000e+00","7","C1qa"
" 0.000000e+00",6.62598572991119,0.73,0.017," 0.000000e+00","7","Unc93b1"
" 0.000000e+00",6.71571214125216,0.729,0.02," 0.000000e+00","7","Ctss"
" 0.000000e+00",6.41573541961148,0.735,0.026," 0.000000e+00","7","C1qb"
" 0.000000e+00",5.41593519110105,0.759,0.053," 0.000000e+00","7","Tgfbr1"
" 0.000000e+00",8.30813843944802,0.707,0.005," 0.000000e+00","7","Hpgds"
" 0.000000e+00",7.97267088722248,0.707,0.007," 0.000000e+00","7","Cyth4"
" 0.000000e+00",8.05522049285951,0.705,0.007," 0.000000e+00","7","Ly86"
" 0.000000e+00",7.82008015684528,0.705,0.009," 0.000000e+00","7","Inpp5d"
" 0.000000e+00",7.33170258077587,0.696,0.012," 0.000000e+00","7","Laptm5"
" 0.000000e+00",8.30302038499814,0.684,0.005," 0.000000e+00","7","Arhgap45"
" 0.000000e+00",7.18981282184904,0.687,0.017," 0.000000e+00","7","P2ry12"
" 0.000000e+00",5.98693155186137,0.694,0.027," 0.000000e+00","7","Apbb1ip"
" 0.000000e+00",7.66894521143631,0.669,0.009," 0.000000e+00","7","Cx3cr1"
" 0.000000e+00",6.836122999341,0.634,0.014," 0.000000e+00","7","Trem2"
" 0.000000e+00",6.09895544200616,0.642,0.025," 0.000000e+00","7","Lair1"
" 0.000000e+00",8.07390904388059,0.614,0.004," 0.000000e+00","7","Fyb"
" 0.000000e+00",7.52181655592845,0.617,0.008," 0.000000e+00","7","Fcrls"
" 0.000000e+00",7.47450791014478,0.618,0.009," 0.000000e+00","7","Selplg"
" 0.000000e+00",8.1375846134346,0.611,0.005," 0.000000e+00","7","Siglech"
" 0.000000e+00",7.91068235710067,0.609,0.006," 0.000000e+00","7","Cd37"
" 0.000000e+00",7.4468109077219,0.601,0.006," 0.000000e+00","7","Ptprc"
" 0.000000e+00",5.53719116115913,0.618,0.028," 0.000000e+00","7","Itgb5"
" 0.000000e+00",3.54500855344888,0.814,0.226," 0.000000e+00","7","Pag1"
" 0.000000e+00",4.13320634459889,0.68,0.1," 0.000000e+00","7","Lpcat2"
" 0.000000e+00",3.03717321266805,0.82,0.263," 0.000000e+00","7","Plxdc2"
" 0.000000e+00",3.4714153150894,0.704,0.161," 0.000000e+00","7","Epb41l2"
" 0.000000e+00",7.13170255178044,0.548,0.009," 0.000000e+00","7","Il10ra"
" 0.000000e+00",4.44385379449592,0.586,0.047," 0.000000e+00","7","Sparc"
" 0.000000e+00",3.73636712729843,0.758,0.227," 0.000000e+00","7","Ctsd"
" 0.000000e+00",7.68057500490875,0.523,0.006," 0.000000e+00","7","Dock8"
" 0.000000e+00",8.34559016341596,0.519,0.003," 0.000000e+00","7","P2ry6"
" 0.000000e+00",7.60769872130692,0.519,0.005," 0.000000e+00","7","Slco2b1"
" 0.000000e+00",3.31875089405815,0.717,0.208," 0.000000e+00","7","Lgmn"
" 0.000000e+00",5.49872810310787,0.528,0.025," 0.000000e+00","7","Phyhd1"
" 0.000000e+00",6.91993762374879,0.501,0.008," 0.000000e+00","7","Vsir"
" 0.000000e+00",5.41027993023819,0.521,0.028," 0.000000e+00","7","Tgfbr2"
" 0.000000e+00",7.53905009313991,0.495,0.006," 0.000000e+00","7","Gpr34"
" 0.000000e+00",3.88892989962781,0.521,0.044," 0.000000e+00","7","Mertk"
" 0.000000e+00",3.89770045263046,0.556,0.079," 0.000000e+00","7","Zfhx3"
" 0.000000e+00",5.20526136272301,0.488,0.013," 0.000000e+00","7","Cfh"
" 0.000000e+00",7.59419164733237,0.469,0.004," 0.000000e+00","7","Adap2"
" 0.000000e+00",7.71328313396843,0.464,0.006," 0.000000e+00","7","Ltc4s"
" 0.000000e+00",3.14915886602058,0.974,0.518," 0.000000e+00","7","Cst3"
" 0.000000e+00",6.50548328719199,0.461,0.008," 0.000000e+00","7","Anxa3"
" 0.000000e+00",8.04913587497736,0.449,0.003," 0.000000e+00","7","Cd84"
" 0.000000e+00",4.47214133398348,0.488,0.044," 0.000000e+00","7","Mafb"
" 0.000000e+00",8.24961573896385,0.443,0.003," 0.000000e+00","7","Runx1"
" 0.000000e+00",2.6232989595632,0.882,0.443," 0.000000e+00","7","Mef2a"
" 0.000000e+00",8.14477115402786,0.441,0.003," 0.000000e+00","7","Fgd2"
" 0.000000e+00",8.02782104720905,0.431,0.003," 0.000000e+00","7","Cd33"
" 0.000000e+00",6.1776599013732,0.435,0.01," 0.000000e+00","7","Rcsd1"
" 0.000000e+00",6.35246403505076,0.428,0.011," 0.000000e+00","7","Fcer1g"
" 0.000000e+00",3.70494829403105,0.487,0.076," 0.000000e+00","7","St3gal6"
" 0.000000e+00",6.92089524151609,0.413,0.006," 0.000000e+00","7","Lyn"
" 0.000000e+00",6.12699645229989,0.415,0.012," 0.000000e+00","7","Tyrobp"
" 0.000000e+00",6.20989810681486,0.408,0.009," 0.000000e+00","7","Abca9"
" 0.000000e+00",4.67056450248983,0.413,0.037," 0.000000e+00","7","Ptgs1"
" 0.000000e+00",4.28870681118173,0.424,0.048," 0.000000e+00","7","Nrros"
" 0.000000e+00",4.80279221435682,0.403,0.028," 0.000000e+00","7","Blnk"
" 0.000000e+00",3.80497406670037,0.441,0.07," 0.000000e+00","7","Ctsz"
" 0.000000e+00",5.35169762993071,0.386,0.015," 0.000000e+00","7","Prkcd"
" 0.000000e+00",3.92025243158303,0.428,0.063," 0.000000e+00","7","Ifngr1"
" 0.000000e+00",7.73765672932102,0.368,0.003," 0.000000e+00","7","Cd300c2"
" 0.000000e+00",4.4841838647697,0.389,0.033," 0.000000e+00","7","Fmnl3"
" 0.000000e+00",3.22402056090719,0.42,0.067," 0.000000e+00","7","Irak2"
" 0.000000e+00",7.02009855321357,0.357,0.006," 0.000000e+00","7","Capn3"
" 0.000000e+00",6.49562781284878,0.357,0.007," 0.000000e+00","7","Tmem119"
" 0.000000e+00",8.28303922206749,0.351,0.002," 0.000000e+00","7","Csf3r"
" 0.000000e+00",4.16082750024694,0.385,0.038," 0.000000e+00","7","Cflar"
" 0.000000e+00",6.68374567034776,0.352,0.008," 0.000000e+00","7","Irf8"
" 0.000000e+00",6.91684762671819,0.34,0.005," 0.000000e+00","7","Mpeg1"
" 0.000000e+00",4.9002073516928,0.358,0.024," 0.000000e+00","7","Zfp69"
" 0.000000e+00",7.58851102449253,0.33,0.003," 0.000000e+00","7","Havcr2"
" 0.000000e+00",5.76456526193197,0.332,0.009," 0.000000e+00","7","Ctsh"
" 0.000000e+00",5.83040887421451,0.332,0.011," 0.000000e+00","7","Olfml3"
" 0.000000e+00",5.46215724541085,0.328,0.007," 0.000000e+00","7","Lrrk1"
" 0.000000e+00",7.45741600808089,0.324,0.003," 0.000000e+00","7","Ikzf1"
" 0.000000e+00",7.7926782088586,0.321,0.003," 0.000000e+00","7","Pld4"
" 0.000000e+00",8.51149885888623,0.318,0.002," 0.000000e+00","7","Rasal3"
" 0.000000e+00",3.99566315872665,0.355,0.039," 0.000000e+00","7","Tcirg1"
" 0.000000e+00",7.32113114838277,0.316,0.004," 0.000000e+00","7","Tbxas1"
" 0.000000e+00",5.67445121924783,0.321,0.01," 0.000000e+00","7","Dapp1"
" 0.000000e+00",7.47206575866504,0.308,0.003," 0.000000e+00","7","AU020206"
" 0.000000e+00",4.16801009226377,0.344,0.039," 0.000000e+00","7","Golm1"
" 0.000000e+00",5.65086854479028,0.314,0.014," 0.000000e+00","7","Cd68"
" 0.000000e+00",7.76452656354968,0.301,0.002," 0.000000e+00","7","Dock2"
" 0.000000e+00",6.42292234561712,0.306,0.007," 0.000000e+00","7","Nckap1l"
" 0.000000e+00",5.46159564319099,0.314,0.015," 0.000000e+00","7","Entpd1"
" 0.000000e+00",7.66488251039905,0.295,0.003," 0.000000e+00","7","Abi3"
" 0.000000e+00",7.91062076181525,0.286,0.002," 0.000000e+00","7","Rhoh"
" 0.000000e+00",7.57814518842017,0.284,0.002," 0.000000e+00","7","Stab1"
" 0.000000e+00",8.00011003592398,0.28,0.002," 0.000000e+00","7","Myo1f"
" 0.000000e+00",6.94943774491584,0.282,0.004," 0.000000e+00","7","Ncf1"
" 0.000000e+00",6.96190709687805,0.279,0.003," 0.000000e+00","7","Fli1"
" 0.000000e+00",5.96105251082498,0.279,0.007," 0.000000e+00","7","Apobec3"
" 0.000000e+00",7.22464830180831,0.273,0.004," 0.000000e+00","7","Ccr5"
" 0.000000e+00",7.10727431102888,0.267,0.003," 0.000000e+00","7","Fcgr2b"
" 0.000000e+00",8.81546352877491,0.263,0.001," 0.000000e+00","7","Arhgap30"
" 0.000000e+00",7.46496628169077,0.263,0.002," 0.000000e+00","7","Rbm47"
" 0.000000e+00",5.21140834705816,0.273,0.014," 0.000000e+00","7","Slc40a1"
" 0.000000e+00",4.29689856853284,0.285,0.026," 0.000000e+00","7","Pros1"
" 0.000000e+00",4.21141776569534,0.28,0.025," 0.000000e+00","7","Col27a1"
" 0.000000e+00",6.44833417395771,0.26,0.005," 0.000000e+00","7","Mlxipl"
" 0.000000e+00",8.49006324198074,0.256,0.001," 0.000000e+00","7","Vav1"
" 0.000000e+00",8.0301349130473,0.256,0.002," 0.000000e+00","7","Cd180"
" 0.000000e+00",4.7432974826283,0.263,0.015," 0.000000e+00","7","Lcp1"
" 0.000000e+00",6.51250293852835,0.251,0.005," 0.000000e+00","7","Fcgr3"
" 0.000000e+00",5.86246100831207,0.254,0.008," 0.000000e+00","7","Il6ra"
" 0.000000e+00",5.46669924891523,0.253,0.009," 0.000000e+00","7","Frrs1"
" 0.000000e+00",5.38662022997103,0.251,0.012," 0.000000e+00","7","Pycard"
" 0.000000e+00",4.72913265701449,0.253,0.016," 0.000000e+00","7","Lpar6"
"4.985122e-320",3.85776965126834,0.383,0.058,"9.542023e-316","7","Kctd12"
"4.014886e-307",2.64445365821952,0.772,0.366,"7.684893e-303","7","Srgap2"
"3.364082e-304",3.48950721156202,0.294,0.031,"6.439190e-300","7","Rasgrp3"
"5.860948e-300",2.60980601772671,0.766,0.355,"1.121844e-295","7","Ssh2"
"2.400164e-276",3.61495020749917,0.326,0.046,"4.594154e-272","7","Pnpla7"
"1.051019e-275",3.52059211015525,0.434,0.09,"2.011755e-271","7","Mylip"
"8.569460e-258",3.01452021014898,0.356,0.058,"1.640280e-253","7","Zfp36l1"
"1.285210e-251",3.22278749234829,0.358,0.062,"2.460020e-247","7","Bmp2k"
"1.147189e-250",3.31791240421746,0.422,0.092,"2.195834e-246","7","Ppcdc"
"6.116874e-249",3.42448557807369,0.388,0.078,"1.170831e-244","7","4933406I18Rik"
"2.725230e-245",2.17476513137627,0.63,0.214,"5.216362e-241","7","Sat1"
"3.229672e-245",3.10581998330397,0.491,0.133,"6.181915e-241","7","Grn"
"4.345347e-235",3.00449906252025,0.443,0.107,"8.317428e-231","7","Ankrd44"
"3.644351e-229",3.0942465652488,0.466,0.127,"6.975652e-225","7","Pde3b"
"1.602517e-209",3.30235997719114,0.279,0.043,"3.067378e-205","7","H2-K1"
"2.317549e-203",3.49931778648155,0.307,0.057,"4.436021e-199","7","Rcbtb2"
"2.290191e-192",2.301153743252,0.644,0.305,"4.383655e-188","7","Ivns1abp"
"4.781314e-192",2.94256808174486,0.408,0.109,"9.151913e-188","7","Plgrkt"
"1.054582e-185",2.74266389998137,0.379,0.091,"2.018576e-181","7","Maf"
"1.196560e-184",2.34770823387544,0.566,0.224,"2.290336e-180","7","Rrbp1"
"1.230245e-182",3.48926608360297,0.264,0.045,"2.354812e-178","7","B4galt1"
"6.435843e-180",2.99659586456327,0.259,0.043,"1.231885e-175","7","Pld1"
"3.099906e-179",2.11819805842896,0.478,0.139,"5.933530e-175","7","Cd9"
"1.412892e-174",1.68015535306904,0.792,0.541,"2.704417e-170","7","Mbnl1"
"2.344194e-170",2.73958393099806,0.394,0.11,"4.487023e-166","7","Skap2"
"1.119002e-163",2.94634973707781,0.29,0.059,"2.141881e-159","7","Zfp36l2"
"9.810819e-157",2.76239404332677,0.308,0.07,"1.877889e-152","7","Nek7"
"1.831894e-156",2.77827619563393,0.428,0.143,"3.506429e-152","7","Fam105a"
"8.832295e-156",2.26328802922153,0.554,0.254,"1.690590e-151","7","Man2b1"
"5.036069e-151",3.43859226390243,0.253,0.05,"9.639540e-147","7","Ifitm10"
"1.355543e-150",2.63194092393187,0.32,0.077,"2.594645e-146","7","Rassf2"
"2.439185e-149",1.91468257673123,0.645,0.35,"4.668843e-145","7","Elmo1"
"1.577487e-147",2.94418310300977,0.326,0.084,"3.019467e-143","7","Fam102b"
"7.446701e-147",1.7926525595332,0.673,0.415,"1.425373e-142","7","Gns"
"5.077309e-144",2.95879971976808,0.268,0.057,"9.718477e-140","7","Soga1"
"4.169723e-141",2.55234275728866,0.34,0.092,"7.981266e-137","7","Abca1"
"4.083779e-133",2.20462483556965,0.49,0.211,"7.816762e-129","7","Sft2d1"
"3.496604e-122",0.963407515598214,0.981,0.817,"6.692850e-118","7","Itm2b"
"4.320167e-121",1.76449561405884,0.627,0.401,"8.269231e-117","7","Abhd12"
"1.094236e-118",2.5737225387088,0.374,0.133,"2.094476e-114","7","Scoc"
"8.367851e-115",2.76851007746818,0.253,0.062,"1.601690e-110","7","Itga6"
"3.330072e-114",2.3019361660967,0.404,0.157,"6.374091e-110","7","Marcks"
"7.162320e-114",2.7608953576868,0.297,0.087,"1.370940e-109","7","Gusb"
"1.121473e-113",2.49063116508412,0.369,0.135,"2.146612e-109","7","Mknk1"
"4.628461e-113",2.08940987196068,0.509,0.262,"8.859338e-109","7","Ophn1"
"1.607713e-112",1.04707941640831,0.94,0.77,"3.077323e-108","7","Tanc2"
"3.463956e-112",1.75381284113849,0.586,0.338,"6.630357e-108","7","Arhgap5"
"1.115652e-111",1.86064683779757,0.44,0.174,"2.135470e-107","7","Tmcc3"
"4.401921e-108",2.80002023911249,0.259,0.069,"8.425717e-104","7","B2m"
"4.926496e-105",2.54270868619586,0.32,0.104,"9.429805e-101","7","H2-D1"
"4.295493e-103",1.82977637907292,0.54,0.302," 8.222004e-99","7","Nrip1"
"4.737646e-102",2.15020702016752,0.349,0.122," 9.068328e-98","7","Crlf3"
"3.474015e-101",2.74836190525783,0.254,0.07," 6.649611e-97","7","Rhobtb1"
"8.039769e-101",2.25161307894067,0.313,0.1," 1.538892e-96","7","Mtus1"
"2.336726e-100",1.93663431012328,0.511,0.286," 4.472727e-96","7","Smap2"
"2.862764e-100",2.69279080995077,0.265,0.076," 5.479617e-96","7","Sipa1l2"
" 6.505796e-98",1.3667890519477,0.537,0.256," 1.245274e-93","7","Dock10"
" 2.868285e-95",1.72873799127558,0.659,0.491," 5.490184e-91","7","Ctsb"
" 4.123182e-92",2.05624508194055,0.434,0.211," 7.892182e-88","7","Serinc3"
" 2.657775e-91",1.45298383305639,0.664,0.5," 5.087247e-87","7","Numb"
" 1.671322e-90",2.44251143086308,0.314,0.113," 3.199077e-86","7","Plekho1"
" 5.692423e-90",2.02169836385679,0.426,0.205," 1.089587e-85","7","Snx29"
" 1.692275e-88",1.53642681994719,0.456,0.206," 3.239184e-84","7","Frmd4b"
" 2.098245e-88",1.82307280594263,0.48,0.26," 4.016251e-84","7","Lrch1"
" 3.518783e-86",1.96210523449719,0.259,0.076," 6.735302e-82","7","Selenop"
" 3.609271e-85",1.40535178570695,0.649,0.474," 6.908505e-81","7","Frmd4a"
" 6.905844e-84",2.06337049973715,0.39,0.18," 1.321848e-79","7","Osbpl11"
" 1.479212e-82",2.27804648449268,0.301,0.11," 2.831360e-78","7","Pts"
" 5.419072e-81",1.99661130218933,0.416,0.206," 1.037265e-76","7","Picalm"
" 4.355008e-80",2.34830056041131,0.293,0.107," 8.335920e-76","7","Ifngr2"
" 1.177214e-79",1.86039779921884,0.456,0.251," 2.253306e-75","7","Ctsa"
" 2.388245e-79",1.68980669434909,0.399,0.18," 4.571340e-75","7","Chn2"
" 3.785633e-79",2.29521200328764,0.307,0.118," 7.246079e-75","7","Hps3"
" 1.100646e-78",0.654320030156764,0.991,0.844," 2.106746e-74","7","Mef2c"
" 2.226594e-78",2.0981836203726,0.39,0.189," 4.261924e-74","7","Gtf2h2"
" 2.252953e-77",1.80281656281832,0.324,0.122," 4.312377e-73","7","Chd7"
" 1.020961e-76",1.8710002485266,0.397,0.192," 1.954222e-72","7","Ptbp3"
" 4.149154e-75",0.728332322324086,0.99,0.871," 7.941895e-71","7","Ddx5"
" 5.243734e-75",1.99040797096601,0.34,0.144," 1.003703e-70","7","Mitf"
" 9.581908e-74",2.32490981893192,0.251,0.084," 1.834073e-69","7","Wasf2"
" 1.697077e-73",2.23498443467473,0.289,0.111," 3.248374e-69","7","Snx18"
" 1.710070e-73",1.11367801292345,0.694,0.531," 3.273244e-69","7","Dock4"
" 2.207426e-72",1.64309158426665,0.488,0.294," 4.225235e-68","7","Git2"
" 6.487440e-72",0.926851632520111,0.766,0.559," 1.241761e-67","7","Zeb2"
" 4.101807e-71",2.12055138460225,0.265,0.094," 7.851269e-67","7","Arhgef40"
" 2.127041e-70",0.67521737407327,0.987,0.831," 4.071369e-66","7","Hnrnpa2b1"
" 3.340949e-69",2.05763820284744,0.282,0.108," 6.394911e-65","7","Krcc1"
" 5.619755e-69",1.99746403054133,0.302,0.12," 1.075677e-64","7","Klf3"
" 3.481308e-68",2.18271061814539,0.326,0.145," 6.663571e-64","7","Pou2f2"
" 7.288748e-68",1.48010814392064,0.542,0.382," 1.395139e-63","7","Tmem55b"
" 2.390839e-67",1.79913942556103,0.395,0.201," 4.576304e-63","7","Rhob"
" 1.953085e-66",1.86699156813927,0.339,0.152," 3.738400e-62","7","Stard9"
" 3.504228e-66",2.08394549944837,0.302,0.126," 6.707442e-62","7","Zfp90"
" 1.020395e-63",1.39929295290439,0.565,0.427," 1.953139e-59","7","Dennd4a"
" 2.160261e-63",1.70823842882703,0.467,0.29," 4.134956e-59","7","Fchsd2"
" 3.176446e-61",0.7912523013145,0.905,0.705," 6.080035e-57","7","Csmd3"
" 5.284028e-61",2.01009487831268,0.308,0.139," 1.011416e-56","7","Rab8b"
" 1.592498e-60",2.11942131688476,0.285,0.121," 3.048199e-56","7","Ifnar2"
" 1.093811e-59",1.63645604933221,0.465,0.304," 2.093663e-55","7","Gdi2"
" 7.363428e-59",1.68393812045141,0.369,0.189," 1.409434e-54","7","Cerk"
" 6.254807e-58",0.429975833853941,1,0.998," 1.197233e-53","7","Gm42418"
" 9.366998e-58",1.34076441965949,0.546,0.405," 1.792937e-53","7","Sirpa"
" 3.321982e-57",0.904494003022992,0.552,0.333," 6.358606e-53","7","Qk"
" 3.395103e-57",1.10100968721529,0.472,0.263," 6.498566e-53","7","Serpine2"
" 4.295548e-55",1.9205104218728,0.305,0.143," 8.222109e-51","7","Il6st"
" 3.468975e-52",1.9614757999886,0.312,0.157," 6.639965e-48","7","Arrb2"
" 3.880412e-52",2.01308102165166,0.264,0.115," 7.427496e-48","7","Scamp2"
" 1.428177e-51",1.4178841969608,0.468,0.312," 2.733673e-47","7","Camk1"
" 3.437756e-51",1.7524537312491,0.339,0.179," 6.580209e-47","7","Etv6"
" 1.124476e-50",1.44704134643191,0.496,0.364," 2.152360e-46","7","Fam49b"
" 5.515623e-50",1.54150533267775,0.443,0.289," 1.055745e-45","7","Tmsb4x"
" 6.491605e-49",1.54887115968742,0.422,0.273," 1.242558e-44","7","Cyfip1"
" 1.113185e-47",1.81340948015178,0.324,0.174," 2.130747e-43","7","Fam91a1"
" 5.991037e-47",0.620969411027791,0.948,0.794," 1.146744e-42","7","Nav2"
" 5.700998e-46",0.872813915232691,0.707,0.614," 1.091228e-41","7","Chd9"
" 1.011153e-44",1.9571565061311,0.272,0.134," 1.935447e-40","7","BC037034"
" 1.428574e-44",1.85456962586821,0.253,0.114," 2.734433e-40","7","Npc2"
" 3.972945e-44",1.33631058954771,0.308,0.152," 7.604614e-40","7","Inpp4b"
" 9.299247e-44",1.50478807369895,0.447,0.319," 1.779969e-39","7","Ints6l"
" 2.012056e-42",1.41503960848058,0.353,0.2," 3.851276e-38","7","Pip4k2a"
" 8.629383e-41",2.04294079622184,0.254,0.123," 1.651750e-36","7","Usp12"
" 1.283195e-40",1.53139775747547,0.399,0.271," 2.456164e-36","7","Hps4"
" 3.474388e-39",1.6416016682858,0.344,0.211," 6.650326e-35","7","Hexa"
" 4.379659e-39",0.41397018840796,1,0.98," 8.383105e-35","7","Rsrp1"
" 7.727493e-37",1.45648017753155,0.333,0.197," 1.479119e-32","7","Akap13"
" 1.344271e-36",1.88680307013479,0.266,0.141," 2.573069e-32","7","Mgat4a"
" 3.160032e-34",0.962649089706507,0.498,0.374," 6.048618e-30","7","March1"
" 7.089094e-34",0.48577408456684,0.965,0.839," 1.356924e-29","7","Psap"
" 1.784878e-33",1.47811509488,0.347,0.223," 3.416435e-29","7","Slc9a9"
" 9.466983e-33",0.51393774025354,0.96,0.831," 1.812075e-28","7","Srsf5"
" 1.283990e-32",1.49302640026492,0.334,0.213," 2.457686e-28","7","Cebpg"
" 2.851939e-32",1.28174982711125,0.351,0.225," 5.458896e-28","7","Foxn3"
" 6.544478e-32",1.23785048378929,0.427,0.314," 1.252678e-27","7","Ly6e"
" 1.066419e-31",1.56872881824415,0.302,0.183," 2.041233e-27","7","Arhgap17"
" 1.123728e-31",1.05873618936332,0.487,0.385," 2.150928e-27","7","Rapgef5"
" 2.152422e-31",1.3637372607004,0.383,0.276," 4.119950e-27","7","Capza2"
" 2.622229e-31",0.398620715906429,0.996,0.926," 5.019209e-27","7","Son"
" 4.896472e-31",1.38640132472201,0.325,0.202," 9.372337e-27","7","Prex1"
" 6.294829e-31",0.668496907588125,0.602,0.494," 1.204893e-26","7","Cd81"
" 9.902743e-31",1.4911939743932,0.341,0.228," 1.895484e-26","7","Daglb"
" 1.093964e-29",0.472455566524244,0.986,0.907," 2.093956e-25","7","Macf1"
" 2.720160e-29",1.13219895444195,0.303,0.178," 5.206658e-25","7","Rreb1"
" 3.632592e-29",0.824879779644496,0.599,0.525," 6.953143e-25","7","Wnk1"
" 6.073949e-28",1.20845854934641,0.405,0.311," 1.162615e-23","7","Zufsp"
" 6.240306e-28",1.58709225494904,0.255,0.147," 1.194457e-23","7","Morc3"
" 1.489395e-27",1.44955085283672,0.338,0.23," 2.850852e-23","7","Acer3"
" 1.620739e-25",0.431641682289287,0.981,0.879," 3.102256e-21","7","Sf3b1"
" 2.775296e-24",1.16716840773831,0.422,0.346," 5.312194e-20","7","Syngr1"
" 1.373604e-23",0.695584429055293,0.643,0.615," 2.629214e-19","7","Mtdh"
" 1.717213e-23",1.55367386713461,0.286,0.192," 3.286917e-19","7","Tubgcp5"
" 4.137999e-23",1.49615489448107,0.329,0.236," 7.920543e-19","7","Ctsl"
" 7.615796e-23",1.47512563442777,0.28,0.185," 1.457739e-18","7","Skil"
" 4.402629e-22",0.832566365255871,0.565,0.527," 8.427072e-18","7","Nav3"
" 4.832231e-22",1.20515557607492,0.422,0.311," 9.249374e-18","7","Apoe"
" 5.327957e-22",1.12557372997472,0.275,0.168," 1.019824e-17","7","Tsc22d4"
" 8.707238e-22",1.16423039314848,0.342,0.248," 1.666652e-17","7","Zmiz1"
" 2.284573e-21",0.774753736926845,0.545,0.515," 4.372902e-17","7","Dip2b"
